Date Key,Product Key,Region Key,Units Sold,Total Revenue,Total Cost,Total Profit
508,5,68,2437,1065456.4,641735.21,423721.19
509,1,1,8144,5442390.88,4092685.76,1349705.12
310,3,127,6039,2547793.71,2202362.91,345430.8
510,6,21,2377,22177.41,16448.84,5728.57
511,8,105,5445,3545838.45,2858407.2,687431.25
512,3,107,559,235836.51,203861.71,31974.8
513,12,63,5069,553940.32,181672.96,372267.36
514,8,142,3353,2183507.13,1760190.88,423316.25
515,12,56,1824,199326.72,65372.16,133954.56
516,11,94,3924,598723.92,382354.56,216369.36
446,1,109,5126,3425552.02,2576020.04,849531.98
467,5,102,7935,3469182.0,2089523.55,1379658.45
517,6,51,6888,64265.04,47664.96,16600.08
518,11,111,3551,541811.58,346009.44,195802.14
519,8,106,1524,992444.04,800039.04,192405.0
520,12,120,1436,156926.08,51466.24,105459.84
521,7,129,5948,916348.88,540851.64,375497.24
522,1,38,4753,3176287.31,2388572.62,787714.69
523,6,110,9575,89334.75,66259.0,23075.75
524,6,106,9167,85528.11,63435.64,22092.47
525,2,66,4317,1102043.76,688216.14,413827.62
526,12,146,2842,310573.76,101857.28,208716.48
527,7,136,4591,707289.46,417459.63,289829.83
528,4,141,6442,1325119.4,754422.62,570696.78
529,1,149,7308,4883717.16,3672562.32,1211154.84
530,4,93,3131,644046.7,366671.41,277375.29
44,2,13,1885,481202.8,300506.7,180696.1
531,6,17,8573,79986.09,59325.16,20660.93
532,8,94,233,151731.93,122315.68,29416.25
533,2,151,932,237920.96,148579.44,89341.52
534,8,5,6769,4408040.49,3553454.24,854586.25
535,5,4,873,381675.6,229887.09,151788.51
536,3,150,8405,3545985.45,3065219.45,480766.0
537,1,4,1558,1041164.66,782957.32,258207.34
538,12,41,4556,497879.68,163287.04,334592.64
539,2,33,8653,2208937.84,1379461.26,829476.58
540,5,30,7136,3119859.2,1879122.88,1240736.32
541,7,84,321,49453.26,29188.53,20264.73
154,7,1,558,85965.48,50738.94,35226.54
542,11,171,7227,1102695.66,704198.88,398496.78
543,9,109,1738,142046.74,98492.46,43554.28
544,6,104,2534,23642.22,17535.28,6106.94
241,6,32,88,821.04,608.96,212.08
545,4,131,1906,392064.2,223211.66,168852.54
546,4,30,7524,1547686.8,881135.64,666551.16
547,9,172,3509,286790.57,198855.03,87935.54
548,12,156,8459,924399.52,303170.56,621228.96
549,11,56,8005,1221402.9,780007.2,441395.7
550,12,173,9807,1071708.96,351482.88,720226.08
551,9,151,8558,699445.34,484981.86,214463.48
552,5,58,982,429330.4,258590.06,170740.34
422,7,140,834,128486.04,75835.62,52650.42
553,11,109,3899,594909.42,379918.56,214990.86
554,8,79,2995,1950373.95,1572255.2,378118.75
555,9,3,2971,242819.83,168366.57,74453.26
249,11,94,5706,870621.48,555992.64,314628.84
556,1,96,5112,3416196.24,2568984.48,847211.76
557,8,115,2132,1388379.72,1119214.72,269165.0
237,6,172,9737,90846.21,67380.04,23466.17
558,9,20,7935,648527.55,449676.45,198851.1
559,7,106,8760,1349565.6,796546.8,553018.8
560,1,154,1280,855385.6,643251.2,212134.4
561,8,123,6594,4294078.74,3461586.24,832492.5
562,1,60,2832,1892540.64,1423193.28,469347.36
563,4,57,154,31677.8,18034.94,13642.86
564,8,153,5754,3747062.34,3020619.84,726442.5
314,7,11,8854,1364047.24,805094.22,558953.02
565,8,128,5710,3718409.1,2997521.6,720887.5
566,5,1,4608,2014617.6,1213424.64,801192.96
567,2,44,864,220561.92,137738.88,82823.04
568,5,116,1829,799638.8,481630.57,318008.23
569,4,12,1881,386921.7,220283.91,166637.79
570,12,10,7432,812168.96,266362.88,545806.08
571,3,123,1925,812138.25,702028.25,110110.0
572,4,174,832,171142.4,97435.52,73706.88
573,12,118,6659,727695.52,238658.56,489036.96
574,4,23,3941,810663.7,461530.51,349133.19
384,5,117,4247,1856788.4,1118362.51,738425.89
575,8,155,1175,765171.75,616828.0,148343.75
501,12,106,5355,585194.4,191923.2,393271.2
98,3,175,9447,3985594.83,3445226.43,540368.4
576,6,78,3145,29342.85,21763.4,7579.45
577,7,57,8171,1258824.26,742989.03,515835.23
235,6,33,3281,30611.73,22704.52,7907.21
578,2,92,9262,2364403.36,1476548.04,887855.32
579,10,117,3929,186431.05,124902.91,61528.14
580,4,57,7132,1467052.4,835228.52,631823.88
155,8,26,5752,3745759.92,3019569.92,726190.0
581,10,52,8698,412720.1,276509.42,136210.68
301,3,158,1913,807075.57,697651.97,109423.6
497,11,102,3372,514499.76,328567.68,185932.08
582,1,16,8078,5398285.06,4059518.12,1338766.94
583,3,154,3068,1294358.52,1118868.92,175489.6
584,4,171,2410,495737.0,282235.1,213501.9
213,12,155,2201,240525.28,78883.84,161641.44
585,2,133,5573,1422675.44,888447.66,534227.78
586,10,152,7685,364653.25,244306.15,120347.1
587,2,4,731,186609.68,116536.02,70073.66
209,12,108,3548,387725.44,127160.32,260565.12
588,8,34,7861,5119161.81,4126710.56,992451.25
589,8,143,2189,1425498.69,1149137.44,276361.25
590,7,105,8881,1368206.86,807549.33,560657.53
591,4,5,7317,1505106.9,856893.87,648213.03
592,3,140,2097,884703.33,764754.93,119948.4
593,7,83,7357,1133419.42,668972.01,464447.41
594,6,165,2192,20451.36,15168.64,5282.72
595,3,96,6140,2590404.6,2239196.6,351208.0
581,3,73,5767,2433039.63,2103167.23,329872.4
596,8,14,9673,6299154.33,5077938.08,1221216.25
597,8,6,3486,2270118.06,1830010.56,440107.5
598,3,103,4868,2053760.52,1775310.92,278449.6
599,12,64,8512,930191.36,305070.08,625121.28
600,11,8,1141,174093.78,111179.04,62914.74
601,10,47,6510,308899.5,206952.9,101946.6
602,8,5,406,264391.26,213133.76,51257.5
348,6,7,5644,52658.52,39056.48,13602.04
451,11,45,7075,1079503.5,689388.0,390115.5
603,11,93,6578,1003671.24,640960.32,362710.92
604,9,27,8064,659070.72,456986.88,202083.84
605,8,36,2476,1612395.96,1299800.96,312595.0
606,1,79,2787,1862468.49,1400578.98,461889.51
607,3,96,9002,3797853.78,3282939.38,514914.4
608,2,40,3157,805918.96,503288.94,302630.02
37,8,92,4320,2813227.2,2267827.2,545400.0
202,8,131,3589,2337192.69,1884081.44,453111.25
609,4,21,9094,1870635.8,1064998.34,805637.46
610,4,121,997,205082.9,116758.67,88324.23
611,7,67,6489,999695.34,590044.77,409650.57
612,7,161,4794,738563.64,435918.42,302645.22
613,12,128,2168,236919.04,77701.12,159217.92
614,2,35,6896,1760410.88,1099360.32,661050.56
118,9,70,4295,351030.35,243397.65,107632.7
615,12,53,1715,187415.2,61465.6,125949.6
616,11,160,3535,539370.3,344450.4,194919.9
617,10,176,6166,292576.7,196017.14,96559.56
618,7,34,3051,470037.06,277427.43,192609.63
619,12,98,9663,1055972.64,346321.92,709650.72
620,3,137,8507,3589018.23,3102417.83,486600.4
621,5,86,4120,1801264.0,1084919.6,716344.4
622,1,43,8068,5391602.36,4054492.72,1337109.64
623,1,159,3951,2640334.77,1985535.54,654799.23
624,10,148,2398,113785.1,76232.42,37552.68
625,11,101,6071,926313.18,591558.24,334754.94
626,2,167,4661,1189860.08,743056.62,446803.46
627,7,32,521,80265.26,47374.53,32890.73
475,5,82,7331,3205113.2,1930472.23,1274640.97
628,8,54,8141,5301500.61,4273699.36,1027801.25
629,2,55,2799,714528.72,446216.58,268312.14
630,4,69,8186,1683860.2,958662.46,725197.74
631,8,165,3212,2091686.52,1686171.52,405515.0
632,5,177,3820,1670104.0,1005920.6,664183.4
633,12,146,7984,872491.52,286146.56,586344.96
634,5,139,708,309537.6,186437.64,123099.96
635,11,13,9028,1377492.24,879688.32,497803.92
636,8,130,7012,4566284.52,3681019.52,885265.0
637,7,39,759,116931.54,69015.87,47915.67
638,2,97,3398,867441.44,541709.16,325732.28
497,9,173,90,7355.7,5100.3,2255.4
484,3,163,3028,1277482.92,1104281.32,173201.6
639,11,19,6436,982004.88,627123.84,354881.04
640,1,33,1569,1048515.63,788485.26,260030.37
641,10,86,1711,81186.95,54392.69,26794.26
642,9,178,7182,586984.86,407003.94,179980.92
160,3,119,329,138801.81,119983.01,18818.8
643,8,28,533,347094.93,279803.68,67291.25
644,2,170,9204,2349597.12,1467301.68,882295.44
645,10,107,4785,227048.25,152115.15,74933.1
136,9,87,7750,633407.5,439192.5,194215.0
470,9,19,5603,457933.19,317522.01,140411.18
646,4,92,7881,1621121.7,922943.91,698177.79
647,1,35,1151,769178.77,578423.54,190755.23
648,6,34,4011,37422.63,27756.12,9666.51
608,6,18,2092,19518.36,14476.64,5041.72
64,8,74,3055,1989446.55,1603752.8,385693.75
649,2,97,1591,406150.48,253637.22,152513.26
645,12,41,4425,483564.0,158592.0,324972.0
650,1,9,5312,3549850.24,2669492.48,880357.76
261,5,58,37,16176.4,9743.21,6433.19
651,6,52,1419,13239.27,9819.48,3419.79
652,7,144,4305,663228.3,391453.65,271774.65
653,2,175,575,146786.0,91666.5,55119.5
610,1,107,4141,2767306.07,2081018.14,686287.93
654,1,83,5946,3973533.42,2988102.84,985430.58
214,1,35,3194,2134454.38,1605112.76,529341.62
655,10,102,680,32266.0,21617.2,10648.8
656,7,13,485,74719.1,44101.05,30618.05
186,3,75,3709,1564790.01,1352635.21,212154.8
240,1,143,8482,5668266.14,4262544.28,1405721.86
657,7,179,4964,764753.84,451376.52,313377.32
658,3,161,349,147239.61,127276.81,19962.8
659,9,154,3860,315477.8,218746.2,96731.6
660,7,21,1751,269759.06,159218.43,110540.63
661,4,133,2308,474755.6,270289.88,204465.72
662,8,171,850,553528.5,446216.0,107312.5
663,3,176,4725,1993430.25,1723160.25,270270.0
664,11,10,8313,1268397.54,810018.72,458378.82
665,7,3,8024,1236177.44,729622.32,506555.12
236,7,91,7301,1124792.06,663879.93,460912.13
666,1,165,1619,1081929.13,813612.26,268316.87
667,8,139,3481,2266862.01,1827385.76,439476.25
388,7,6,7424,1143741.44,675064.32,468677.12
73,8,14,5015,3265818.15,2632674.4,633143.75
668,4,156,9852,2026556.4,1153767.72,872788.68
669,7,152,2567,395472.02,233417.31,162054.71
670,7,35,5820,896629.2,529212.6,367416.6
671,10,51,9302,441379.9,295710.58,145669.32
672,5,89,4739,2071890.8,1247920.87,823969.93
673,1,121,885,591418.95,444747.9,146671.05
674,3,125,8525,3596612.25,3108982.25,487630.0
675,2,64,5478,1398423.84,873302.76,525121.08
676,4,16,1591,327268.7,186322.01,140946.69
677,11,31,3745,571412.1,364912.8,206499.3
678,4,97,852,175256.4,99777.72,75478.68
130,10,62,8852,420027.4,281405.08,138622.32
679,10,32,5721,271461.45,181870.59,89590.86
680,10,154,6462,306621.9,205426.98,101194.92
681,7,57,8113,1249888.78,737715.09,512173.69
682,10,180,4739,224865.55,150652.81,74212.74
683,4,136,2441,502113.7,285865.51,216248.19
684,5,65,4348,1900945.6,1144958.84,755986.76
685,8,57,5620,3659800.2,2950275.2,709525.0
436,6,36,8451,78847.83,58480.92,20366.91
686,9,167,7064,577340.72,400316.88,177023.84
687,12,70,2714,296585.92,97269.76,199316.16
688,9,16,8687,709988.51,492292.29,217696.22
115,2,181,5300,1352984.0,844926.0,508058.0
689,10,117,4902,232599.9,155834.58,76765.32
587,2,16,6874,1754794.72,1095853.08,658941.64
690,2,89,2625,670110.0,418477.5,251632.5
691,3,36,599,252712.11,218449.31,34262.8
344,2,139,1268,323695.04,202144.56,121550.48
692,4,132,2139,439992.3,250498.29,189494.01
693,10,157,2747,130345.15,87327.13,43018.02
694,10,29,9659,458319.55,307059.61,151259.94
695,6,91,1475,13761.75,10207.0,3554.75
696,5,30,3823,1671415.6,1006710.59,664705.01
697,9,180,4366,356833.18,247421.22,109411.96
698,3,16,7795,3288632.55,2842758.55,445874.0
699,10,148,834,39573.3,26512.86,13060.44
700,9,59,7238,591561.74,410177.46,181384.28
409,5,28,2794,1221536.8,735744.02,485792.78
470,3,139,318,134161.02,115971.42,18189.6
701,2,56,4659,1189349.52,742737.78,446611.74
702,8,179,7697,5012363.37,4040617.12,971746.25
703,10,128,3343,158625.35,106273.97,52351.38
704,4,173,2540,522478.0,297459.4,225018.6
367,10,99,8261,391984.45,262617.19,129367.26
705,10,129,512,24294.4,16276.48,8017.92
706,4,126,1327,272963.9,155404.97,117558.93
120,8,181,9775,6365577.75,5131484.0,1234093.75
707,11,145,6954,1061041.32,677597.76,383443.56
708,8,72,995,647953.95,522335.2,125618.75
709,12,38,2057,224788.96,73722.88,151066.08
710,12,132,7334,801459.52,262850.56,538608.96
711,2,174,6050,1544444.0,964491.0,579953.0
712,2,165,4458,1138038.24,710694.36,427343.88
713,7,59,846,130334.76,76926.78,53407.98
714,8,127,531,345792.51,278753.76,67038.75
715,3,162,861,363247.29,313998.09,49249.2
716,2,150,6216,1586820.48,990954.72,595865.76
717,10,44,3007,142682.15,95592.53,47089.62
718,3,44,4677,1973179.53,1705655.13,267524.4
719,1,118,6700,4477409.0,3367018.0,1110391.0
720,3,1,1579,666164.31,575845.51,90318.8
721,12,146,3852,420946.56,138055.68,282890.88
722,7,105,5086,783549.16,462469.98,321079.18
237,12,11,8879,970297.12,318223.36,652073.76
723,11,41,5861,894271.38,571095.84,323175.54
724,4,45,8694,1788355.8,1018154.34,770201.46
431,2,175,7069,1804574.32,1126939.98,677634.34
645,10,26,2711,128636.95,86182.69,42454.26
725,5,2,4374,1912312.8,1151805.42,760507.38
408,4,23,2844,585010.8,333060.84,251949.96
726,11,100,5939,906172.62,578696.16,327476.46
727,7,67,3508,540442.48,318982.44,221460.04
345,12,117,2430,265550.4,87091.2,178459.2
689,2,160,1616,412532.48,257622.72,154909.76
728,10,128,7009,332577.05,222816.11,109760.94
729,6,29,6583,61419.39,45554.36,15865.03
240,11,116,5342,815082.36,520524.48,294557.88
730,4,14,322,66235.4,37709.42,28525.98
731,1,120,5592,3736965.84,2810203.68,926762.16
732,2,152,7249,1850524.72,1155635.58,694889.14
337,3,43,8423,3553579.47,3071783.87,481795.6
719,8,24,4275,2783922.75,2244204.0,539718.75
733,5,89,6999,3059962.8,1843046.67,1216916.13
541,9,182,817,66773.41,46299.39,20474.02
734,4,24,6984,1436608.8,817896.24,618712.56
184,8,117,8787,5722182.27,4612823.52,1109358.75
96,9,8,6543,534759.39,370791.81,163967.58
735,8,134,2600,1693146.0,1364896.0,328250.0
124,12,40,6339,692725.92,227189.76,465536.16
736,7,5,9537,1469270.22,867199.41,602070.81
737,1,165,7912,5287352.24,3976096.48,1311255.76
738,12,11,1800,196704.0,64512.0,132192.0
260,10,123,738,35018.1,23461.02,11557.08
739,8,2,1293,842014.53,678773.28,163241.25
440,3,164,2064,870780.96,752720.16,118060.8
740,7,93,8680,1337240.8,789272.4,547968.4
741,10,144,8802,417654.9,279815.58,137839.32
742,6,136,7124,66466.92,49298.08,17168.84
743,5,176,368,160889.6,96905.44,63984.16
744,1,64,2290,1530338.3,1150816.6,379521.7
745,7,6,8676,1336624.56,788908.68,547715.88
746,10,112,2342,111127.9,74452.18,36675.72
360,10,89,8138,386148.1,258707.02,127441.08
747,10,117,7944,376942.8,252539.76,124403.04
748,8,14,5670,3692360.7,2976523.2,715837.5
749,1,129,2260,1510290.2,1135740.4,374549.8
750,10,120,686,32550.7,21807.94,10742.76
280,8,103,954,621254.34,500811.84,120442.5
751,7,43,5099,785551.94,463652.07,321899.87
752,1,37,2190,1463511.3,1100562.6,362948.7
753,7,77,3324,512095.44,302251.32,209844.12
297,8,38,6632,4318824.72,3481534.72,837290.0
713,8,132,2275,1481502.75,1194284.0,287218.75
629,6,125,7444,69452.52,51512.48,17940.04
612,9,3,1365,111561.45,77354.55,34206.9
754,10,108,291,13807.95,9250.89,4557.06
755,12,133,2509,274183.52,89922.56,184260.96
124,9,24,3336,272651.28,189051.12,83600.16
146,1,62,121,80860.67,60807.34,20053.33
756,7,125,7244,1116010.64,658696.92,457313.72
343,1,127,1115,745121.05,560332.1,184788.95
757,10,183,5178,245696.1,164608.62,81087.48
758,10,20,4905,232742.25,155929.95,76812.3
759,11,12,2803,427681.74,273124.32,154557.42
760,7,135,3406,524728.36,309707.58,215020.78
761,8,76,8282,5393321.22,4347718.72,1045602.5
332,9,117,1030,84181.9,58370.1,25811.8
164,9,127,2280,186344.4,129207.6,57136.8
438,2,95,4692,1197773.76,747998.64,449775.12
762,6,15,7960,74266.8,55083.2,19183.6
521,12,155,3807,416028.96,136442.88,279586.08
763,10,1,988,46880.6,31408.52,15472.08
341,11,81,288,43943.04,28062.72,15880.32
764,12,167,9526,1041001.28,341411.84,699589.44
765,12,85,8550,934344.0,306432.0,627912.0
766,10,100,4239,201140.55,134757.81,66382.74
767,4,14,5506,1132584.2,644807.66,487776.54
768,5,94,8291,3624825.2,2183269.03,1441556.17
716,11,146,570,86970.6,55540.8,31429.8
769,10,12,7347,348615.15,233561.13,115054.02
770,10,137,5657,268424.65,179836.03,88588.62
405,3,163,9569,4037065.41,3489718.61,547346.8
374,4,86,5181,1065731.7,606746.91,458984.79
581,4,138,5623,1156651.1,658509.53,498141.57
213,1,37,6055,4046374.85,3042879.7,1003495.15
771,6,154,8671,80900.43,60003.32,20897.11
772,11,71,7695,1174103.1,749800.8,424302.3
773,9,51,4380,357977.4,248214.6,109762.8
774,8,118,2013,1310885.73,1056744.48,254141.25
775,8,16,911,593252.31,478238.56,115013.75
776,5,116,3423,1496535.6,901378.59,595157.01
777,12,180,8930,975870.4,320051.2,655819.2
778,3,86,8841,3729929.49,3224224.29,505705.2
779,7,120,1600,246496.0,145488.0,101008.0
780,3,10,7680,3240115.2,2800819.2,439296.0
781,1,115,4586,3064686.22,2304648.44,760037.78
262,4,152,1854,381367.8,217121.94,164245.86
68,5,67,6052,2645934.4,1593673.16,1052261.24
782,10,68,5777,274118.65,183650.83,90467.82
783,1,157,6661,4451346.47,3347418.94,1103927.53
784,8,47,6364,4144300.44,3340845.44,803455.0
785,4,148,9578,1970194.6,1121679.58,848515.02
577,1,98,3027,2022853.29,1521188.58,501664.71
786,10,177,467,22159.15,14845.93,7313.22
787,1,8,7682,5133650.14,3860512.28,1273137.86
788,3,35,7491,3160377.99,2731892.79,428485.2
233,10,13,4743,225055.35,150779.97,74275.38
789,1,168,1316,879443.32,661342.64,218100.68
790,2,76,1122,286424.16,178869.24,107554.92
791,8,138,5104,3323775.84,2679395.84,644380.0
304,2,141,6236,1591926.08,994143.12,597782.96
355,5,88,4521,1976581.2,1190514.93,786066.27
792,11,113,1996,304549.68,194490.24,110059.44
793,5,38,7730,3379556.0,2035540.9,1344015.1
794,4,16,2819,579868.3,330133.09,249735.21
795,3,122,5395,2276096.55,1967502.55,308594.0
796,5,172,5617,2455752.4,1479124.61,976627.79
266,10,83,680,32266.0,21617.2,10648.8
797,7,184,9805,1510558.3,891568.65,618989.65
448,2,82,9249,2361084.72,1474475.58,886609.14
798,8,35,7297,4751879.37,3830633.12,921246.25
799,2,121,9267,2365679.76,1477345.14,888334.62
800,2,62,2507,639986.96,399665.94,240321.02
801,10,107,1397,66287.65,44410.63,21877.02
802,1,47,2349,1569766.23,1180466.46,389299.77
803,3,24,8804,3714319.56,3210730.76,503588.8
804,7,58,6236,960718.16,567039.48,393678.68
805,7,85,7151,1101683.06,650240.43,451442.63
806,4,169,6084,1251478.8,712497.24,538981.56
657,1,62,4603,3076046.81,2313191.62,762855.19
807,9,83,6306,515389.38,357361.02,158028.36
808,9,116,1823,148993.79,103309.41,45684.38
809,4,141,3816,784951.2,446891.76,338059.44
810,12,143,1977,216046.56,70855.68,145190.88
74,11,19,8029,1225064.82,782345.76,442719.06
402,11,19,727,110925.66,70838.88,40086.78
645,12,102,857,93652.96,30714.88,62938.08
280,10,94,6238,295993.1,198306.02,97687.08
811,8,143,6717,4374177.57,3526156.32,848021.25
417,6,184,9174,85593.42,63484.08,22109.34
88,7,92,2520,388231.2,229143.6,159087.6
703,3,125,2698,1138259.22,983933.62,154325.6
812,3,17,7682,3240958.98,2801548.58,439410.4
281,5,97,2476,1082507.2,652005.08,430502.12
675,2,52,4117,1050987.76,656332.14,394655.62
813,9,7,6671,545220.83,378045.57,167175.26
814,7,33,6238,961026.28,567221.34,393804.94
627,12,175,5948,649997.44,213176.32,436821.12
815,2,62,960,245068.8,153043.2,92025.6
816,3,51,3469,1463536.41,1265109.61,198426.8
817,5,119,7697,3365128.4,2026851.01,1338277.39
5,6,171,4900,45717.0,33908.0,11809.0
818,1,60,8363,5588742.01,4202742.02,1385999.99
553,7,30,8404,1294720.24,764175.72,530544.52
819,5,185,7372,3223038.4,1941268.76,1281769.64
820,11,150,4646,708886.68,452706.24,256180.44
821,4,80,1637,336730.9,191709.07,145021.83
137,3,118,6789,2864211.21,2475880.41,388330.8
822,3,132,574,242164.86,209332.06,32832.8
3,12,56,497,54312.16,17812.48,36499.68
814,8,39,6095,3969124.95,3199631.2,769493.75
823,2,69,3935,1004526.8,627317.7,377209.1
824,3,32,2616,1103664.24,954029.04,149635.2
214,6,30,7767,72466.11,53747.64,18718.47
825,4,19,7050,1450185.0,825625.5,624559.5
826,5,103,5157,2254640.4,1357992.81,896647.59
804,7,169,8811,1357422.66,801184.23,556238.43
827,8,167,1768,1151339.28,928129.28,223210.0
828,6,138,5765,53787.45,39893.8,13893.65
829,5,69,4472,1955158.4,1177611.76,777546.64
223,1,109,7813,5221193.51,3926345.02,1294848.49
830,11,135,9699,1479873.42,945070.56,534802.86
579,8,158,1074,699399.54,563807.04,135592.5
373,7,41,4910,756434.6,446466.3,309968.3
466,2,75,1213,309654.64,193376.46,116278.18
783,3,47,2019,851795.91,736309.11,115486.8
182,11,90,6395,975749.1,623128.8,352620.3
831,2,8,5439,1388467.92,867085.38,521382.54
576,11,166,7282,1111087.56,709558.08,401529.48
832,5,124,2085,911562.0,549043.05,362518.95
833,11,43,7040,1074163.2,685977.6,388185.6
834,7,140,1371,211216.26,124665.03,86551.23
835,7,5,1332,205207.92,121118.76,84089.16
836,5,1,5210,2277812.0,1371949.3,905862.7
77,9,33,8322,680157.06,471607.74,208549.32
837,9,145,8017,655229.41,454323.39,200906.02
430,9,70,8675,709007.75,491612.25,217395.5
838,12,163,6707,732940.96,240378.88,492562.08
839,6,82,5555,51828.15,38440.6,13387.55
840,2,157,692,176653.76,110318.64,66335.12
841,2,38,4624,1180414.72,737158.08,443256.64
635,4,110,1888,388361.6,221103.68,167257.92
438,5,121,4049,1770222.8,1066223.17,703999.63
842,12,18,4707,514380.96,168698.88,345682.08
843,1,110,4492,3001868.84,2257409.68,744459.16
844,7,172,6065,934373.9,551490.45,382883.45
845,8,43,9118,5937732.78,4786585.28,1151147.5
498,4,70,5375,1105637.5,629466.25,476171.25
846,11,74,3591,547914.78,349907.04,198007.74
847,11,156,4552,694544.16,443546.88,250997.28
848,7,125,6074,935760.44,552308.82,383451.62
